house_id,temple_id,distance
12313,1764913,0.174269
12313,1765944,0.270231
12313,1766693,0.114654
12313,1767223,0.270982
12314,1755402,0.060146
12321,1752598,0.243563
12325,1758571,0.145926
12327,1773489,0.28548
12328,1760525,0.143724
12329,1750601,0.13287
12333,1751329,0.192635
12335,1754639,0.235166
12335,1771193,0.226558
12336,1754639,0.233512
12336,1771193,0.243789
12337,1754639,0.260102
12337,1771193,0.211764
12339,1757171,0.147818
12339,1771142,0.10106
12340,1766592,0.247443
12341,1754264,0.258543
12344,1755664,0.293346
12344,1758849,0.156611
12345,1748016,0.063014
12345,1756241,0.055659
12345,1759350,0.103821
12345,1765377,0.229743
12345,1770008,0.225024
12346,1749160,0.018847
12346,1754714,0.230333
12346,1770135,0.158445
12348,1752132,0.172927
12349,1753006,0.256285
12350,1751247,0.152157
12357,1752584,0.274633
12357,1754505,0.168481
12357,1764029,0.212849
12358,1747797,0.188858
12359,1751646,0.20811
12360,1754227,0.2695
12361,1751645,0.271749
12364,1751646,0.254108
12365,1758684,0.299006
12365,1766185,0.264867
12367,1751653,0.263617
12369,1747696,0.029355
12369,1753781,0.228937
12369,1758116,0.149992
12369,1767381,0.202141
12370,1761649,0.218028
12370,1767380,0.201713
12371,1754505,0.143468
12371,1764029,0.080514
12373,1754505,0.143468
12373,1764029,0.080514
12374,1747740,0.101941
12374,1748109,0.093481
12375,1748695,0.114641
12375,1758684,0.277216
12378,1753729,0.198662
12379,1765672,0.191958
12382,1752132,0.202742
12384,1748910,0.266207
12384,1772651,0.283188
12385,1759920,0.161177
12385,1766851,0.241219
12386,1756336,0.107488
12387,1754071,0.206736
12388,1748718,0.198945
12389,1747689,0.154875
12389,1747797,0.156154
12389,1752584,0.267526
12391,1747797,0.215085
12391,1752584,0.282142
12393,1765879,0.27747
12393,1773393,0.196759
12394,1750352,0.098826
12394,1752250,0.250782
12395,1749729,0.251005
12395,1759925,0.20955
12396,1755567,0.238038
12396,1758370,0.200562
12398,1751645,0.161219
12399,1759787,0.287914
12399,1759792,0.269071
12399,1759793,0.262275
12401,1756336,0.216922
12404,1749268,0.236326
12407,1769290,0.058558
12408,1757097,0.236464
12408,1763228,0.069993
12410,1761649,0.166244
12410,1767380,0.179351
12411,1763594,0.111565
12412,1751645,0.145253
12412,1779941,0.289017
12413,1767378,0.291884
12415,1756426,0.278703
12415,1757171,0.278271
12415,1757667,0.27723
12415,1759754,0.194776
12415,1764812,0.219739
12415,1769586,0.166662
12417,1753729,0.07462
12418,1749729,0.284184
12418,1759925,0.23443
12420,1750976,0.239165
12421,1755330,0.287567
12421,1758198,0.287567
12422,1766781,0.231479
12425,1767230,0.216527
12426,1758199,0.095307
12426,1759126,0.060237
12426,1761882,0.224264
12426,1769292,0.171001
12427,1758199,0.095307
12427,1759126,0.060237
12427,1761882,0.224264
12427,1769292,0.171001
12428,1758199,0.067234
12428,1759126,0.076453
12428,1761882,0.231084
12428,1769292,0.17622
12429,1751247,0.227966
12430,1751645,0.15854
12432,1758199,0.095307
12432,1759126,0.060237
12432,1761882,0.224264
12432,1769292,0.171001
12433,1758199,0.095307
12433,1759126,0.060237
12433,1761882,0.224264
12433,1769292,0.171001
12434,1758199,0.095307
12434,1759126,0.060237
12434,1761882,0.224264
12434,1769292,0.171001
12438,1767230,0.287823
12440,1769115,0.172843
12440,1770110,0.152332
12440,1771602,0.2006
12441,1755324,0.107093
12443,1771603,0.072309
12445,1751247,0.294443
12447,1748695,0.2486
12447,1749064,0.102378
12447,1766185,0.177767
12448,1747689,0.177
12448,1748858,0.120662
12448,1752584,0.28996
12449,1751688,0.227231
12449,1767077,0.171568
12450,1767077,0.259663
12451,1751247,0.227966
12453,1751247,0.283101
12454,1753986,0.059415
12455,1748718,0.236824
12456,1761716,0.227025
12457,1749160,0.066533
12457,1753767,0.299523
12457,1754714,0.254195
12457,1770135,0.157067
12458,1749160,0.066533
12458,1753767,0.299523
12458,1754714,0.254195
12458,1770135,0.157067
12459,1755664,0.256964
12459,1758849,0.189308
12459,1764465,0.293721
12460,1757378,0.25453
12463,1757667,0.267999
12463,1771168,0.162767
12464,1757667,0.267999
12464,1771168,0.162767
12466,1754264,0.252252
12468,1755220,0.161531
12468,1770136,0.036058
12469,1782055,0.281355
12470,1755220,0.152769
12470,1770136,0.041372
12471,1752131,0.107227
12472,1766592,0.282107
12473,1766592,0.282107
12474,1767053,0.297583
12476,1761853,0.094589
12476,1762016,0.225529
12476,1766406,0.187309
12476,1766407,0.267711
12477,1751329,0.29118
12478,1753002,0.032784
12478,1767953,0.237048
12479,1758571,0.116345
12480,1749892,0.203162
12481,1749892,0.212375
12482,1750601,0.109848
12483,1750352,0.203366
12484,1751329,0.253917
12484,1758571,0.209212
12485,1749571,0.023999
12485,1754623,0.171082
12487,1749892,0.192558
12489,1751329,0.199989
12490,1754770,0.284332
12493,1749874,0.278989
12493,1759919,0.241047
12493,1765279,0.282902
12494,1755402,0.197043
12498,1782052,0.238901
12501,1749268,0.164024
12502,1750971,0.108724
12502,1755414,0.139581
12502,1756020,0.255575
12502,1759895,0.252175
12503,1747894,0.182794
12503,1750045,0.220085
12503,1767954,0.063418
12503,1780080,0.112754
12504,1755402,0.23079
12507,1758354,0.284623
12507,1765879,0.25284
12507,1773393,0.220837
12511,1755330,0.237312
12511,1758198,0.237312
12512,1781908,0.227415
12514,1781908,0.116873
12517,1750025,0.200771
12517,1758354,0.094827
12517,1758903,0.263152
12518,1770851,0.157187
12519,1756444,0.285345
12519,1762576,0.182411
12522,1757393,0.294571
12524,1770181,0.204404
12526,1753729,0.07462
12528,1755500,0.258644
12530,1755686,0.098045
12530,1765726,0.265076
12531,1754686,0.224579
12531,1768610,0.276486
12531,1768681,0.066845
12531,1770550,0.227259
12532,1754686,0.224579
12532,1768610,0.276486
12532,1768681,0.066845
12532,1770550,0.227259
12533,1754686,0.221822
12533,1768610,0.273026
12533,1768681,0.06567
12533,1770550,0.228761
12534,1754686,0.221607
12534,1768610,0.274076
12534,1768681,0.063792
12534,1770550,0.230347
12535,1754686,0.224351
12535,1768610,0.277913
12535,1768681,0.064567
12535,1770550,0.229439
12536,1754686,0.224351
12536,1768610,0.277913
12536,1768681,0.064567
12536,1770550,0.229439
12538,1749544,0.293005
12538,1751802,0.189552
12538,1754686,0.133357
12538,1755343,0.184745
12538,1756039,0.167114
12538,1765726,0.248218
12538,1768610,0.06023
12538,1768681,0.288507
12541,1769837,0.164692
12542,1770550,0.088564
12544,1749544,0.067961
12544,1755622,0.210258
12544,1756519,0.190558
12546,1767378,0.084683
12547,1751800,0.208043
12547,1772652,0.273897
12548,1748298,0.255907
12548,1755123,0.164845
12548,1759880,0.174233
12548,1770552,0.230559
12549,1752369,0.201245
12549,1767001,0.296433
12550,1757190,0.217534
12551,1753853,0.201697
12551,1768806,0.165029
12551,1768807,0.090405
12552,1756361,0.106669
12555,1748910,0.273102
12555,1772651,0.293717
12556,1760974,0.262844
12556,1769147,0.265523
12557,1755342,0.038197
12557,1756824,0.215368
12557,1758115,0.038197
12557,1769291,0.136645
12557,1769503,0.285581
12557,1772650,0.038197
12558,1755342,0.038197
12558,1756824,0.215368
12558,1758115,0.038197
12558,1769291,0.136645
12558,1769503,0.285581
12558,1772650,0.038197
12559,1755342,0.038197
12559,1756824,0.215368
12559,1758115,0.038197
12559,1769291,0.136645
12559,1769503,0.285581
12559,1772650,0.038197
12560,1765203,0.282966
12561,1760332,0.046377
12564,1754686,0.221607
12564,1768610,0.274076
12564,1768681,0.063792
12564,1770550,0.230347
12565,1754686,0.224579
12565,1768610,0.276486
12565,1768681,0.066845
12565,1770550,0.227259
12566,1768806,0.287934
12566,1768807,0.263335
12567,1768806,0.288976
12567,1768807,0.258903
12568,1768806,0.288976
12568,1768807,0.258903
12569,1750025,0.126595
12569,1758354,0.194118
12569,1758903,0.21358
12570,1753729,0.083751
12573,1747755,0.267435
12574,1750025,0.200771
12574,1758354,0.094827
12574,1758903,0.263152
12575,1770851,0.298002
12577,1753547,0.122761
12577,1756444,0.273133
12579,1750025,0.126595
12579,1758354,0.194118
12579,1758903,0.21358
12582,1755330,0.042701
12582,1758198,0.042701
12583,1757393,0.132982
12589,1756444,0.270779
12589,1762576,0.29093
12591,1753548,0.259379
12591,1756138,0.227295
12591,1765275,0.255973
12591,1768664,0.102523
12591,1769487,0.2318
12591,1770789,0.285867
12592,1753548,0.228334
12592,1756138,0.195732
12592,1765275,0.269834
12592,1768664,0.103107
12592,1769487,0.198449
12593,1753548,0.228334
12593,1756138,0.195732
12593,1765275,0.269834
12593,1768664,0.103107
12593,1769487,0.198449
12595,1749310,0.24127
12595,1782035,0.216958
12600,1749310,0.24127
12600,1782035,0.216958
12604,1755219,0.039251
12609,1749310,0.24127
12609,1782035,0.216958
12610,1748000,0.23448
12610,1751646,0.18731
12610,1754227,0.136111
12611,1761699,0.265034
12613,1755402,0.197043
12614,1755402,0.142551
12615,1764853,0.048051
12616,1750087,0.20442
12616,1765976,0.239631
12617,1754419,0.025561
12617,1780330,0.024201
12617,1782054,0.024201
12618,1754419,0.051714
12618,1780330,0.050245
12618,1782054,0.050245
12624,1750601,0.13287
12625,1749892,0.212375
12626,1750601,0.13287
12628,1757180,0.044857
12629,1755567,0.238038
12629,1758370,0.200562
12630,1761716,0.204288
12631,1757667,0.284171
12633,1754243,0.10262
12633,1764126,0.258934
12634,1771142,0.292431
12635,1757171,0.203673
12635,1771142,0.1623
12637,1748949,0.270586
12637,1749160,0.198841
12637,1754714,0.052145
12637,1757183,0.299113
12637,1770135,0.069496
12641,1756426,0.268031
12641,1757171,0.060425
12641,1771142,0.035211
12643,1764763,0.173097
12645,1751247,0.187305
12646,1748616,0.088799
12646,1748858,0.261776
12646,1752583,0.260899
12647,1763594,0.053545
12650,1779941,0.293614
12651,1751645,0.066363
12652,1751645,0.068985
12654,1751241,0.19789
12654,1763338,0.170694
12655,1755324,0.277071
12657,1755325,0.186267
12659,1755324,0.207881
12660,1748754,0.239461
12660,1754276,0.191128
12660,1764027,0.259746
12662,1759794,0.115117
12668,1748696,0.058027
12669,1747797,0.121942
12670,1748696,0.297856
12670,1754505,0.210827
12670,1764029,0.156694
12671,1748696,0.297856
12671,1754505,0.210827
12671,1764029,0.156694
12672,1748696,0.297856
12672,1754505,0.210827
12672,1764029,0.156694
12673,1755127,0.146796
12678,1750976,0.175132
12684,1751504,0.015365
12684,1759117,0.015365
12686,1756020,0.057336
12686,1759895,0.057221
12688,1782052,0.139607
12690,1752250,0.265786
12690,1752452,0.219644
12690,1755567,0.149278
12690,1758972,0.284691
12690,1761832,0.275097
12692,1759754,0.09221
12692,1764812,0.093417
12692,1769586,0.132297
12693,1769648,0.159795
12693,1771575,0.137756
12694,1761716,0.036997
12695,1757642,0.149739
12697,1751646,0.226906
12699,1763539,0.172682
12701,1755557,0.225777
12702,1750976,0.266656
12703,1750976,0.261854
12705,1753767,0.2165
12706,1758370,0.06894
12711,1749393,0.185136
12711,1754227,0.26502
12712,1753766,0.089
12712,1764126,0.263321
12713,1753766,0.089
12713,1764126,0.263321
12714,1753766,0.089
12714,1764126,0.263321
12717,1753172,0.229828
12718,1748735,0.05155
12719,1761236,0.177402
12720,1761649,0.222744
12720,1767380,0.281111
12721,1779941,0.109307
12722,1747689,0.23822
12722,1748858,0.16548
12722,1752584,0.268235
12725,1749731,0.05971
12727,1755342,0.032932
12727,1756824,0.21474
12727,1758115,0.032932
12727,1769291,0.135684
12727,1769503,0.290396
12727,1772650,0.032932
12728,1755342,0.032932
12728,1756824,0.21474
12728,1758115,0.032932
12728,1769291,0.135684
12728,1769503,0.290396
12728,1772650,0.032932
12729,1755342,0.038197
12729,1756824,0.215368
12729,1758115,0.038197
12729,1769291,0.136645
12729,1769503,0.285581
12729,1772650,0.038197
12730,1755342,0.032932
12730,1756824,0.21474
12730,1758115,0.032932
12730,1769291,0.135684
12730,1769503,0.290396
12730,1772650,0.032932
12731,1755342,0.038197
12731,1756824,0.215368
12731,1758115,0.038197
12731,1769291,0.136645
12731,1769503,0.285581
12731,1772650,0.038197
12732,1766592,0.245811
12734,1748950,0.284017
12734,1750270,0.292922
12734,1768739,0.241294
12735,1754715,0.140673
12735,1755664,0.269225
12735,1757216,0.291352
12735,1764125,0.281283
12735,1764465,0.058909
12736,1750270,0.19062
12738,1754517,0.205896
12738,1763232,0.120229
12738,1764913,0.217256
12738,1765944,0.160564
12738,1766693,0.222989
12738,1767223,0.152623
12739,1754419,0.278411
12739,1780330,0.280109
12739,1782054,0.280109
12740,1754517,0.214661
12740,1763232,0.147036
12740,1764913,0.230877
12740,1765944,0.185689
12740,1766693,0.227317
12740,1767223,0.17785
12742,1762359,0.160577
12742,1773055,0.122751
12743,1750976,0.16427
12744,1762576,0.163262
12744,1769539,0.238498
12748,1755330,0.234335
12748,1758198,0.234335
12749,1756816,0.19495
12749,1770851,0.209214
12750,1750976,0.262129
12751,1750124,0.083161
12754,1754686,0.177441
12754,1756039,0.019128
12754,1765726,0.125417
12754,1768610,0.21953
12755,1756754,0.143761
12756,1769837,0.055171
12757,1767378,0.213611
12758,1751653,0.243833
12763,1751305,0.267095
12763,1766259,0.23232
12775,1759794,0.279351
12779,1751305,0.279232
12779,1766259,0.201887
12782,1771603,0.030003
12786,1771603,0.025621
12791,1769115,0.251441
12791,1770110,0.138169
12791,1771602,0.16356
12798,1771603,0.019426
12801,1755325,0.255675
12803,1756187,0.290097
12805,1757097,0.149445
12805,1763228,0.194257
12807,1757097,0.288012
12807,1759124,0.236054
12810,1751241,0.196871
12810,1763338,0.150748
12814,1758684,0.259998
12815,1753986,0.055434
12815,1759332,0.282525
12817,1751645,0.195027
12817,1779941,0.295343
12818,1747689,0.197584
12818,1748858,0.276832
12818,1764467,0.18522
12819,1766185,0.067114
12820,1747797,0.219609
12822,1748695,0.201419
12822,1749064,0.114953
12822,1766185,0.259492
12823,1764467,0.0982
12824,1748719,0.296219
12824,1751688,0.223072
12825,1748718,0.199229
12826,1748616,0.145689
12826,1752583,0.078059
12827,1748718,0.257782
12828,1770008,0.291744
12829,1755664,0.263114
12829,1755862,0.182031
12829,1764126,0.068434
12830,1757667,0.288344
12830,1771168,0.263341
12832,1769648,0.198492
12832,1771575,0.283096
12834,1753767,0.252597
12834,1755220,0.235289
12834,1770136,0.212175
12835,1754264,0.175196
12836,1757667,0.101961
12836,1759754,0.217365
12836,1764812,0.204725
12836,1769586,0.173628
12837,1754264,0.253103
12838,1758128,0.215885
12838,1770670,0.293371
12839,1748016,0.245004
12839,1755862,0.199574
12839,1756241,0.2373
12839,1757216,0.272826
12839,1759350,0.129767
12840,1748016,0.246428
12840,1755862,0.196194
12840,1756241,0.238689
12840,1757216,0.271571
12840,1759350,0.132451
12841,1757378,0.080937
12842,1754954,0.209811
12842,1756353,0.27275
12843,1754954,0.266528
12843,1756353,0.230134
12843,1757183,0.273863
12843,1770008,0.271149
12844,1769648,0.202906
12849,1751329,0.263201
12850,1750196,0.114571
12850,1751308,0.114571
12850,1756082,0.204463
12852,1752599,0.135551
12858,1756194,0.062884
12861,1760525,0.217744
12862,1763956,0.195666
12862,1782052,0.263462
12863,1768806,0.266634
12863,1768807,0.185013
12865,1760557,0.263712
12865,1763956,0.172553
12866,1765672,0.179859
12867,1754517,0.273905
12867,1757534,0.110573
12867,1766693,0.239936
12868,1753729,0.040422
12871,1755557,0.298978
12872,1755557,0.221318
12873,1751275,0.134683
12874,1749822,0.059763
12874,1750505,0.107247
12874,1751799,0.270732
12874,1762717,0.254299
12875,1762717,0.157748
12876,1762717,0.157748
12877,1761236,0.243551
12881,1749310,0.24127
12881,1782035,0.216958
12885,1762484,0.146888
12886,1780289,0.196908
12886,1782035,0.197841
12894,1748000,0.232361
12894,1751646,0.203795
12894,1754227,0.15659
12898,1748000,0.232361
12898,1751646,0.203795
12898,1754227,0.15659
12899,1748000,0.232361
12899,1751646,0.203795
12899,1754227,0.15659
12900,1748000,0.232361
12900,1751646,0.203795
12900,1754227,0.15659
12901,1748000,0.232361
12901,1751646,0.203795
12901,1754227,0.15659
12907,1762484,0.214408
12907,1779938,0.298072
12908,1750124,0.230286
12911,1762484,0.214408
12911,1779938,0.298072
12913,1749310,0.24127
12913,1782035,0.216958
12914,1748000,0.233377
12914,1751646,0.194154
12914,1754227,0.144692
12916,1748000,0.23448
12916,1751646,0.18731
12916,1754227,0.136111
12921,1748000,0.234676
12921,1751646,0.23959
12921,1754227,0.198209
12922,1753214,0.155888
12922,1753765,0.250762
12922,1770007,0.250762
12924,1761236,0.243551
12925,1748000,0.236208
12925,1751646,0.244055
12925,1754227,0.202604
12926,1761236,0.243551
12930,1761236,0.243551
12932,1749310,0.24127
12932,1782035,0.216958
12933,1749310,0.24127
12933,1782035,0.216958
12934,1761236,0.243551
12936,1749310,0.24127
12936,1782035,0.216958
12938,1750976,0.289723
12941,1750124,0.207615
12942,1756444,0.116535
12942,1762576,0.280524
12943,1750124,0.105519
12947,1762576,0.1954
12947,1769539,0.287979
12948,1755330,0.12708
12948,1758198,0.12708
12950,1750245,0.235049
12954,1771050,0.118316
12955,1771050,0.156051
12956,1761236,0.243551
12957,1762576,0.223795
12957,1769539,0.19761
12958,1755330,0.107315
12958,1758198,0.107315
12965,1750124,0.260537
12966,1768806,0.291542
12966,1768807,0.249991
12967,1768806,0.271009
12968,1768806,0.271009
12969,1768806,0.288576
12969,1768807,0.266222
12970,1768806,0.28538
12970,1768807,0.26864
12971,1768681,0.250835
12971,1770550,0.064694
12973,1756519,0.271809
12973,1770550,0.188832
12974,1764771,0.283109
12976,1748909,0.197329
12979,1748909,0.117522
12980,1765203,0.067901
12980,1766780,0.135856
12981,1751802,0.189988
12981,1755343,0.199327
12981,1757514,0.240529
12981,1765726,0.25887
12982,1764771,0.229479
12983,1756754,0.156875
12984,1765203,0.150148
12984,1766780,0.208749
12986,1749393,0.15674
12986,1757058,0.113117
12988,1748298,0.101138
12988,1755123,0.094958
12988,1759880,0.039327
12988,1759892,0.298152
12988,1770552,0.287948
12990,1756251,0.087359
12990,1770144,0.127467
12991,1760974,0.247347
12991,1769147,0.250853
12992,1758698,0.276349
12993,1749544,0.174019
12993,1751802,0.170845
12993,1754686,0.192405
12993,1755343,0.161291
12993,1756039,0.284201
12993,1757514,0.284404
12993,1768610,0.089661
12993,1768681,0.291167
12997,1756361,0.296927
12998,1756361,0.296927
12999,1758835,0.129472
12999,1758836,0.298295
12999,1769503,0.286289
13001,1754686,0.07419
13001,1756039,0.094955
13001,1765726,0.2174
13001,1768610,0.130374
13001,1768681,0.237103
13002,1751801,0.201374
13004,1756251,0.169957
13004,1768747,0.294
13004,1770144,0.055352
13005,1765660,0.264384
13006,1749544,0.282368
13006,1754686,0.115223
13006,1756039,0.283963
13006,1768610,0.146888
13006,1768681,0.101722
13009,1758354,0.19732
13009,1758903,0.180148
13009,1765879,0.21782
13011,1758127,0.262202
13012,1756444,0.285345
13012,1762576,0.182411
13013,1771050,0.131308
13015,1770181,0.124452
13016,1753548,0.0983
13016,1755490,0.110058
13016,1756137,0.2594
13016,1756138,0.131747
13016,1769487,0.157189
13017,1758354,0.199599
13017,1758903,0.1791
13017,1765879,0.215533
13018,1758354,0.199599
13018,1758903,0.1791
13018,1765879,0.215533
13020,1758354,0.283193
13020,1758903,0.075864
13020,1765879,0.200921
13022,1762576,0.224429
13022,1769539,0.147787
13026,1756816,0.070293
13026,1770851,0.223662
13027,1756137,0.299335
13028,1747755,0.21592
13029,1749310,0.243142
13029,1780289,0.174445
13029,1782035,0.069988
13030,1780289,0.218189
13031,1749310,0.243142
13031,1780289,0.174445
13031,1782035,0.069988
13032,1749310,0.243142
13032,1780289,0.174445
13032,1782035,0.069988
13033,1770670,0.265178
13034,1749822,0.059763
13034,1750505,0.107247
13034,1751799,0.270732
13034,1762717,0.254299
13035,1760645,0.2899
13036,1749822,0.059763
13036,1750505,0.107247
13036,1751799,0.270732
13036,1762717,0.254299
13037,1755557,0.223575
13039,1749915,0.245654
13039,1759408,0.297628
13040,1761699,0.254287
13041,1761699,0.272494
13042,1755557,0.201055
13043,1749822,0.044619
13043,1750505,0.106615
13043,1751799,0.276816
13043,1762717,0.230798
13044,1763956,0.295999
13044,1770109,0.274271
13044,1782052,0.153025
13045,1770109,0.173089
13045,1782052,0.070403
13047,1753729,0.115842
13049,1749915,0.272677
13050,1749874,0.16082
13050,1749915,0.119454
13050,1757134,0.148563
13050,1759919,0.223912
13050,1765279,0.289895
13051,1750196,0.124407
13051,1751308,0.124407
13051,1756082,0.223308
13057,1757180,0.054169
13057,1773489,0.284097
13058,1760525,0.224611
13061,1773489,0.275529
13065,1755966,0.266138
13065,1757535,0.297355
13065,1759683,0.210881
13071,1767053,0.298311
13072,1749160,0.284016
13072,1757216,0.266709
13072,1759350,0.25425
13073,1748122,0.227081
13074,1757378,0.183544
13075,1767053,0.150238
13076,1782055,0.158766
13077,1748950,0.277781
13077,1750270,0.260462
13077,1768739,0.118584
13078,1748950,0.135734
13078,1759355,0.22161
13078,1762745,0.29814
13078,1768739,0.119151
13079,1769648,0.27485
13080,1758128,0.208047
13081,1757667,0.162553
13082,1748949,0.189484
13082,1770135,0.261444
13083,1756426,0.094319
13083,1757171,0.24225
13083,1771142,0.245912
13084,1750270,0.218426
13084,1764124,0.126504
13085,1754715,0.172538
13085,1755664,0.237937
13085,1764125,0.285742
13085,1764465,0.091029
13086,1751241,0.211682
13086,1763338,0.176283
13087,1779941,0.19029
13088,1748719,0.296219
13088,1751688,0.223072
13089,1748000,0.106255
13090,1748719,0.127274
13091,1760974,0.297342
13091,1769146,0.251888
13091,1769147,0.255661
13092,1766185,0.091318
13093,1751247,0.296068
13094,1751247,0.175488
13096,1749064,0.255179
13099,1747797,0.229775
13099,1752584,0.264085
13101,1751645,0.064236
13102,1751241,0.178547
13102,1763338,0.180913
13104,1748858,0.166968
13105,1751241,0.093665
13105,1763338,0.115692
13109,1748858,0.28792
13109,1752584,0.213401
13109,1754505,0.197054
13109,1764029,0.256172
13111,1755324,0.141835
13115,1759125,0.129282
13115,1767224,0.249685
13116,1763539,0.164681
13117,1751247,0.226775
13120,1758684,0.207527
13121,1767225,0.239174
13122,1769115,0.228893
13122,1770110,0.113633
13122,1771602,0.153024
13124,1755686,0.248853
13124,1759920,0.285204
13124,1765726,0.260475
13124,1766851,0.222753
13125,1767378,0.063085
13126,1753172,0.073037
13126,1753765,0.220781
13126,1770007,0.220781
13133,1760974,0.28706
13133,1769147,0.290007
13134,1749141,0.222103
13134,1754757,0.286529
13134,1759943,0.079193
13135,1751247,0.227966
13137,1749729,0.266707
13137,1759925,0.201201
13139,1755664,0.158822
13139,1755862,0.23983
13139,1757216,0.283042
13139,1764126,0.231444
13139,1764465,0.145203
13144,1753986,0.291812
13145,1751646,0.168904
13145,1754227,0.138892
13146,1753006,0.105283
13147,1749078,0.258345
13148,1755330,0.193879
13148,1758198,0.193879
13149,1749310,0.281787
13149,1782035,0.280283
13152,1749915,0.253168
13152,1757134,0.274203
13152,1761699,0.292796
13153,1748938,0.251421
13153,1761699,0.145449
13154,1759787,0.090988
13157,1752583,0.296599
13159,1749544,0.299579
13159,1751802,0.036986
13159,1755343,0.045536
13159,1757514,0.149661
13159,1768610,0.22325
13160,1755122,0.169299
13160,1758698,0.165366
13162,1749268,0.248661
13167,1763956,0.23936
13167,1782052,0.288817
13169,1762576,0.20324
13171,1758364,0.232864
13174,1751802,0.104816
13174,1755343,0.11085
13174,1757514,0.036352
13175,1748884,0.297534
13175,1751800,0.211237
13175,1772652,0.142893
13177,1763539,0.158738
13178,1766802,0.243427
13182,1763539,0.183275
13184,1758199,0.109384
13184,1759126,0.1615
13184,1760909,0.276146
13184,1769292,0.261025
13185,1751645,0.251986
13185,1779941,0.249662
13186,1747797,0.280411
13186,1748696,0.284708
13186,1752584,0.256246
13187,1747740,0.107611
13187,1748109,0.058702
13188,1747797,0.168404
13189,1752583,0.298896
13190,1752583,0.298896
13191,1752583,0.298896
13192,1752583,0.298896
13193,1752583,0.298896
13200,1752583,0.298896
13204,1763594,0.134603
13205,1748719,0.2789
13209,1751653,0.190543
13210,1749070,0.27894
13211,1755127,0.168558
13213,1749070,0.244671
13216,1758370,0.167564
13220,1748754,0.090924
13220,1754276,0.135755
13220,1755127,0.124145
13220,1764027,0.053356
13223,1755324,0.149162
13225,1766263,0.260079
13225,1771602,0.269762
13226,1756336,0.177215
13227,1747689,0.29217
13227,1748858,0.173237
13227,1764467,0.284999
13228,1751645,0.074842
13233,1758684,0.093522
13233,1766185,0.258484
13234,1751645,0.213015
13235,1752583,0.184939
13236,1751247,0.065799
13237,1749393,0.231679
13237,1754227,0.158625
13238,1748616,0.251454
13238,1748858,0.099435
13239,1748719,0.21827
13240,1748000,0.182594
13240,1751646,0.09888
13240,1754227,0.270438
13242,1748616,0.125854
13242,1752583,0.204452
13243,1753986,0.273091
13243,1763594,0.246364
13244,1757667,0.081527
13244,1759754,0.229734
13244,1764812,0.213583
13244,1769586,0.186514
13245,1764812,0.28779
13246,1764124,0.098792
13248,1754715,0.171409
13248,1755664,0.242817
13248,1764125,0.274462
13248,1764465,0.105076
13249,1754715,0.083223
13249,1757216,0.259652
13249,1764125,0.256589
13249,1764465,0.192653
13249,1764763,0.205118
13250,1757378,0.213168
13251,1767053,0.298099
13252,1767053,0.298099
13253,1767053,0.298099
13254,1758571,0.109698
13261,1760525,0.224611
13262,1760525,0.224611
13263,1760525,0.224611
13264,1760525,0.224611
13265,1760525,0.224611
13266,1754533,0.242919
13266,1755966,0.219311
13266,1757535,0.242101
13266,1759683,0.118995
13267,1760525,0.224611
13268,1760525,0.283717
13269,1748718,0.145237
13271,1748938,0.2074
13271,1761699,0.075264
13272,1748938,0.20042
13272,1761699,0.070011
13273,1748938,0.18992
13273,1761699,0.066891
13274,1749729,0.274143
13274,1759925,0.297294
13276,1766091,0.242075
13276,1773444,0.280376
13278,1749928,0.287998
13278,1754419,0.290818
13278,1780330,0.291603
13278,1782054,0.291603
13279,1764853,0.114143
13280,1750979,0.187204
13280,1766091,0.141182
13280,1773444,0.041581
13286,1753729,0.222174
13289,1770572,0.269175
13290,1754517,0.227753
13290,1757534,0.101615
13290,1764913,0.2613
13290,1766693,0.194193
13291,1749729,0.17858
13292,1759868,0.273003
13293,1759868,0.273831
13295,1759868,0.272571
13296,1759868,0.274699
13297,1759868,0.259215
13300,1750971,0.298755
13300,1756020,0.071583
13300,1759895,0.070506
13301,1755402,0.228528
13302,1755491,0.271767
13305,1780289,0.025942
13305,1782035,0.209119
13312,1753547,0.149986
13312,1756444,0.276351
13313,1750124,0.213123
13314,1781908,0.110019
13315,1760395,0.121089
13315,1765186,0.280536
13315,1765634,0.169882
13315,1769128,0.23016
13315,1769400,0.21887
13315,1771051,0.190922
13321,1760395,0.249282
13321,1769128,0.077614
13323,1755330,0.295104
13323,1758198,0.295104
13327,1758354,0.265905
13327,1765879,0.230541
13327,1773393,0.218181
13335,1754686,0.224351
13335,1768610,0.277913
13335,1768681,0.064567
13335,1770550,0.229439
13336,1754686,0.224579
13336,1768610,0.276486
13336,1768681,0.066845
13336,1770550,0.227259
13337,1754686,0.235453
13337,1768610,0.28804
13337,1768681,0.074909
13337,1770550,0.219329
13338,1754686,0.217176
13338,1768610,0.268599
13338,1768681,0.061931
13338,1770550,0.232886
13339,1754686,0.221607
13339,1768610,0.274076
13339,1768681,0.063792
13339,1770550,0.230347
13340,1754686,0.217176
13340,1768610,0.268599
13340,1768681,0.061931
13340,1770550,0.232886
13341,1757642,0.184012
13342,1754686,0.235453
13342,1768610,0.28804
13342,1768681,0.074909
13342,1770550,0.219329
13343,1754686,0.221822
13343,1768610,0.273026
13343,1768681,0.06567
13343,1770550,0.228761
